STATE,COUNTY,TRACT,BLOCK_GROUP,NAME,B25039_002E,B25039_001E,B25039_003E,B25057_001E,B25058_001E,B25059_001E,B25071_001E,B19013_001E,B01003_001E,B25003_003E,B25003_002E,B25003_001E,B25038_011E,B25038_010E,B25038_015E,B25038_014E,B25038_013E,B25038_012E,B25038_003E,B25038_002E,B25038_001E,B25038_008E,B25038_007E,B25038_006E,B25038_005E,B25038_004E,B25038_009E,B25056_018E,B25056_019E,B25056_016E,B25056_017E,B25056_014E,B25056_015E,B25056_012E,B25056_013E,B25056_010E,B25056_011E,B25056_026E,B25056_027E,B25056_024E,B25056_025E,B25056_022E,B25056_023E,B25056_020E,B25056_021E,B25056_009E,B25056_008E,B25056_006E,B25056_007E,B25056_004E,B25056_005E,B25056_002E,B25056_003E,B25056_001E,B25074_001E,B25074_003E,B25074_002E,B25074_005E,B25074_004E,B25074_007E,B25074_006E,B25074_009E,B25074_008E,B25074_013E,B25074_012E,B25074_015E,B25074_014E,B25074_017E,B25074_016E,B25074_019E,B25074_018E,B25074_011E,B25074_010E,B25074_025E,B25074_024E,B25074_027E,B25074_026E,B25074_029E,B25074_028E,B25074_021E,B25074_020E,B25074_023E,B25074_022E,B25074_037E,B25074_036E,B25074_039E,B25074_038E,B25074_031E,B25074_030E,B25074_033E,B25074_032E,B25074_035E,B25074_034E,B25074_049E,B25074_048E,B25074_041E,B25074_040E,B25074_043E,B25074_042E,B25074_045E,B25074_044E,B25074_047E,B25074_046E,B25074_051E,B25074_050E,B25074_053E,B25074_052E,B25074_055E,B25074_054E,B25074_057E,B25074_056E,B25074_059E,B25074_058E,B25074_061E,B25074_060E,B25074_063E,B25074_062E,B25074_064E,B25004_005E,B25004_006E,B25004_004E,B25004_003E,B25004_002E,B25004_001E,B25004_008E,B25004_007E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_001E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,GEOID
36,111,951900,3,"Block Group 3, Census Tract 9519, Ulster County, New York",1987.0,2006.0,2008.0,675.0,811.0,880.0,50.0,25000.0,538,192,51,243,64,17,0,0,12,99,0,51,243,17,12,22,0,0,192,70,5,15,25,25,0,0,23,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,192,0,192,192,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,48,48,0,6,18,25,0,7,0,0,49,0,0,0,0,0,59,0,0,0,7,0,0,1,0,0,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,23,6,0,7,39,5,43,20,243,8,6,0,0,0,0,73,13,36111951900
36,111,952400,2,"Block Group 2, Census Tract 9524, Ulster County, New York",2002.0,2005.0,2012.0,277.0,331.0,769.0,28.9,65938.0,1223,141,362,503,87,22,0,0,8,24,0,362,503,83,41,33,155,50,141,18,0,0,10,5,0,15,0,0,0,0,0,0,0,0,0,11,0,8,9,0,65,0,0,141,0,141,141,0,10,0,0,0,0,0,10,0,0,24,0,0,9,0,13,46,0,0,0,0,10,18,0,31,41,0,0,0,0,15,26,0,8,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,16,0,10,32,39,58,0,32,503,61,0,66,6,15,29,61,78,36111952400
36,111,952400,1,"Block Group 1, Census Tract 9524, Ulster County, New York",2008.0,2012.0,2012.0,681.0,832.0,984.0,32.6,29167.0,1469,710,50,760,390,138,24,9,63,86,0,50,760,9,0,0,21,20,710,149,90,50,63,7,45,22,0,0,16,0,0,0,0,0,0,163,0,29,39,21,9,0,7,710,0,710,710,0,103,0,0,0,0,50,0,0,0,63,9,0,27,0,65,164,53,36,22,89,0,82,0,0,165,9,9,0,0,85,143,45,0,16,16,0,5,8,30,0,39,0,19,0,0,38,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,28,0,0,81,109,0,0,64,56,9,67,103,155,18,55,760,15,11,6,0,15,76,72,38,36111952400
36,111,952900,5,"Block Group 5, Census Tract 9529, Ulster County, New York",2003.0,2007.0,2011.0,852.0,1066.0,1219.0,22.2,63537.0,1584,230,414,644,153,0,0,0,19,58,64,414,644,61,15,75,161,38,230,58,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,80,39,19,0,0,0,0,0,196,0,230,230,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,20,20,0,0,0,19,0,17,0,0,19,0,0,0,0,19,94,0,0,0,17,0,0,0,15,0,41,0,0,0,0,15,34,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,46,0,0,0,62,16,0,36,36,17,0,97,16,20,0,644,100,17,12,40,31,52,109,61,36111952900
36,111,952900,1,"Block Group 1, Census Tract 9529, Ulster County, New York",2003.0,2006.0,2011.0,831.0,862.0,893.0,21.6,61182.0,990,135,309,444,77,0,0,0,43,15,55,309,444,0,45,92,55,62,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,15,0,100,0,0,0,0,15,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,115,0,0,0,166,51,0,0,0,0,0,0,34,0,28,444,86,0,9,0,16,118,110,43,36111952900
36,111,952900,2,"Block Group 2, Census Tract 9529, Ulster County, New York",2002.0,2003.0,,,,,,62115.0,683,21,261,282,21,0,0,0,0,0,12,261,282,37,33,45,91,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,247,16,0,0,15,0,49,20,16,0,16,282,0,13,20,34,0,14,13,72,36111952900
36,111,952900,3,"Block Group 3, Census Tract 9529, Ulster County, New York",1999.0,1999.0,2004.0,,,,,76838.0,1350,52,571,623,17,0,19,0,0,16,0,571,623,17,78,214,203,59,52,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,16,0,0,0,0,0,0,0,33,0,52,52,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,19,0,19,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,122,0,0,0,178,0,0,93,50,0,32,16,0,17,20,623,84,47,70,0,16,14,41,123,36111952900
36,111,952900,4,"Block Group 4, Census Tract 9529, Ulster County, New York",1988.0,1992.0,2009.0,901.0,953.0,1026.0,50.0,102738.0,936,61,403,464,29,0,0,0,17,15,0,403,464,136,84,62,60,61,61,0,29,0,0,0,15,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,61,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,17,0,29,0,0,17,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,169,25,0,50,0,29,0,18,34,53,36,464,44,30,16,73,19,0,52,10,36111952900
36,111,953600,3,"Block Group 3, Census Tract 9536, Ulster County, New York",2004.0,2010.0,2015.0,1088.0,1313.0,1763.0,33.7,73882.0,2167,378,503,881,172,177,0,0,0,29,0,503,881,57,65,12,285,84,378,15,0,0,38,0,0,0,0,0,0,0,0,0,0,79,57,118,71,0,0,0,0,0,0,378,0,378,378,0,88,0,0,0,0,88,0,0,0,0,0,0,0,0,15,15,0,0,38,25,0,14,0,0,63,0,0,0,14,0,111,0,0,0,0,0,0,0,0,57,44,0,0,10,0,53,0,17,13,0,23,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,81,81,0,0,11,52,0,55,88,31,15,15,881,158,31,77,16,52,34,113,133,36111953600
36,111,953600,2,"Block Group 2, Census Tract 9536, Ulster County, New York",2001.0,2005.0,2012.0,909.0,994.0,1170.0,50.0,66406.0,2147,313,471,784,186,43,45,0,0,39,0,471,784,39,61,123,222,26,313,45,79,0,0,0,0,15,0,0,0,0,45,0,0,38,0,91,0,0,0,0,0,0,0,268,0,313,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,13,0,83,0,0,13,0,0,45,23,16,31,0,0,15,0,0,0,0,32,0,0,0,0,0,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,0,46,156,42,0,22,13,23,45,0,168,0,13,784,24,26,70,31,28,53,143,125,36111953600
36,079,010600,2,"Block Group 2, Census Tract 106, Putnam County, New York",1999.0,1998.0,1998.0,843.0,,1788.0,14.3,171033.0,785,43,212,255,10,0,0,0,28,5,9,212,255,33,21,59,81,9,43,19,0,0,0,0,0,0,0,0,0,0,10,0,0,10,4,0,0,0,0,0,0,0,0,33,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,39,4,5,0,0,0,0,10,0,27,3,5,0,35,0,0,0,0,16,0,0,0,0,0,255,45,35,28,109,7,0,0,15,36079010600
36,027,130003,1,"Block Group 1, Census Tract 1300.03, Dutchess County, New York",1996.0,2012.0,2012.0,879.0,988.0,1712.0,27.6,51574.0,774,326,50,376,251,12,0,0,0,63,0,50,376,0,8,30,0,12,326,65,77,0,0,18,12,0,0,0,0,0,0,0,0,91,29,0,34,0,0,0,0,0,0,326,0,326,326,0,14,0,0,0,0,14,0,0,0,0,0,12,0,0,13,25,0,0,0,11,48,23,0,0,59,0,0,0,15,18,89,0,0,0,0,8,0,0,54,14,27,0,15,0,15,54,0,0,0,0,0,0,0,51,62,11,0,0,0,0,0,0,0,11,0,0,28,39,0,0,11,48,8,23,14,0,25,12,376,48,0,6,8,30,59,30,54,36027130003
36,027,130003,2,"Block Group 2, Census Tract 1300.03, Dutchess County, New York",1996.0,2010.0,2012.0,1006.0,1317.0,1633.0,30.2,54625.0,1384,408,260,668,199,102,0,0,14,93,0,260,668,93,0,59,62,46,408,0,45,26,0,0,0,0,0,29,0,0,0,0,0,139,0,80,89,0,0,0,0,0,0,408,0,408,408,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,62,62,0,0,0,28,0,44,0,0,28,0,0,0,0,0,122,0,0,34,0,10,0,0,11,69,20,12,21,0,0,69,0,0,58,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,34,0,70,26,36,14,668,0,109,15,0,45,105,89,100,36027130003
36,027,130003,3,"Block Group 3, Census Tract 1300.03, Dutchess County, New York",2006.0,2009.0,2016.0,805.0,837.0,868.0,50.0,63182.0,1049,53,339,392,11,42,0,0,0,0,71,339,392,14,33,42,124,55,53,42,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,40,0,51,0,31,392,65,53,0,0,29,42,28,53,36027130003
36,027,130003,4,"Block Group 4, Census Tract 1300.03, Dutchess County, New York",2003.0,2008.0,2013.0,889.0,1194.0,1722.0,44.8,89272.0,2390,288,623,911,229,59,0,0,0,0,24,623,911,32,101,79,323,64,288,28,17,29,15,0,0,0,0,0,0,0,12,0,0,124,0,63,0,0,0,0,0,0,0,276,0,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,15,0,0,25,0,0,0,40,0,0,0,0,0,44,0,0,0,0,0,0,22,0,17,0,0,0,0,27,22,0,0,0,0,0,0,0,38,71,0,21,0,0,0,0,12,0,0,80,0,0,80,0,0,15,41,11,0,0,28,94,0,911,107,146,88,61,8,64,36,212,36027130003
36,027,130004,1,"Block Group 1, Census Tract 1300.04, Dutchess County, New York",1989.0,1992.0,2012.0,728.0,833.0,1089.0,21.3,97292.0,583,30,195,225,24,0,0,0,0,6,0,195,225,33,68,49,20,25,30,3,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,18,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,8,18,0,0,62,27,9,6,0,0,0,6,0,10,0,225,26,36,28,14,12,5,22,60,36027130004
36,027,130004,2,"Block Group 2, Census Tract 1300.04, Dutchess County, New York",1999.0,2001.0,2011.0,869.0,1281.0,1777.0,50.0,89688.0,1018,50,335,385,14,14,5,0,0,17,6,335,385,42,46,87,93,61,50,9,4,0,0,5,0,0,0,0,0,0,5,0,0,14,5,4,4,0,0,0,0,0,0,45,0,50,50,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,13,13,0,0,0,9,0,0,0,0,9,0,0,0,0,5,23,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,9,0,7,12,10,5,10,13,12,24,385,43,31,55,53,8,25,36,41,36027130004
36,027,130005,1,"Block Group 1, Census Tract 1300.05, Dutchess County, New York",2001.0,2003.0,2013.0,726.0,1018.0,1333.0,50.0,81639.0,1359,118,461,579,81,23,0,14,0,0,8,461,579,121,38,62,190,42,118,0,0,21,15,0,0,0,15,0,0,0,14,0,0,0,0,14,39,0,0,0,0,0,0,104,0,118,118,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,16,0,7,15,14,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,29,0,0,0,0,0,14,0,8,8,0,0,0,0,0,0,0,0,12,0,0,0,34,22,0,0,36,17,7,38,15,22,0,579,80,63,54,38,46,37,26,100,36027130005
36,027,130005,2,"Block Group 2, Census Tract 1300.05, Dutchess County, New York",1999.0,2007.0,2013.0,646.0,1059.0,1236.0,50.0,77548.0,1212,91,370,461,74,17,0,0,0,0,38,370,461,58,71,62,57,84,91,14,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,32,13,0,7,0,0,0,0,91,0,91,91,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,21,0,0,17,0,0,0,0,0,8,14,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,8,0,0,0,22,14,0,0,17,21,16,29,42,16,8,461,78,16,23,25,39,35,7,89,36027130005
36,027,140101,1,"Block Group 1, Census Tract 1401.01, Dutchess County, New York",1996.0,2003.0,2012.0,1016.0,1438.0,1719.0,50.0,70509.0,652,90,145,235,8,40,0,7,8,27,0,145,235,47,17,15,55,11,90,7,0,0,0,8,0,0,7,0,0,0,0,0,0,40,0,8,20,0,0,0,0,0,0,90,0,90,90,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,8,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,20,0,0,84,64,0,0,15,0,0,68,7,0,0,235,27,43,12,7,7,0,42,7,36027140101
36,027,140101,2,"Block Group 2, Census Tract 1401.01, Dutchess County, New York",1998.0,1998.0,,,,,,120660.0,815,9,224,233,0,9,0,0,0,0,0,224,233,19,8,110,50,37,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,0,0,64,0,0,0,0,0,6,0,5,17,12,233,93,17,33,23,0,0,18,9,36027140101
36,027,140101,3,"Block Group 3, Census Tract 1401.01, Dutchess County, New York",1998.0,1999.0,,,,,,82614.0,717,14,253,267,14,0,0,0,0,0,4,253,267,0,30,117,33,69,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,14,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,8,9,29,7,14,0,0,27,267,47,41,12,8,6,18,8,33,36027140101
36,027,140101,4,"Block Group 4, Census Tract 1401.01, Dutchess County, New York",,,,,,,,,2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36027140101
36,027,140101,5,"Block Group 5, Census Tract 1401.01, Dutchess County, New York",1984.0,2010.0,2012.0,924.0,1066.0,1158.0,28.6,54583.0,1286,228,237,465,192,8,0,0,28,0,27,237,465,103,37,32,15,23,228,0,21,0,0,0,0,0,45,0,0,0,0,0,0,0,0,155,0,0,0,0,0,7,0,228,0,228,228,0,28,0,0,0,0,14,0,0,7,0,0,0,0,0,30,37,14,0,0,7,45,0,0,0,52,0,0,0,0,0,48,0,0,0,0,0,0,0,48,40,8,0,0,0,0,48,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,51,25,11,7,28,36,8,25,465,39,10,57,15,0,59,20,74,36027140101
36,027,140200,1,"Block Group 1, Census Tract 1402, Dutchess County, New York",2001.0,2002.0,2005.0,788.0,844.0,1029.0,44.4,110583.0,1151,59,390,449,0,13,13,0,0,33,13,390,449,29,71,85,139,53,59,18,0,0,15,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,46,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,15,0,18,0,0,0,33,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,82,45,0,18,15,0,0,0,0,13,0,449,137,42,61,30,0,72,53,8,36027140200
36,027,140200,3,"Block Group 3, Census Tract 1402, Dutchess County, New York",2003.0,2006.0,2011.0,825.0,978.0,1176.0,24.5,77153.0,2021,373,448,821,183,48,0,0,13,129,18,448,821,26,16,118,256,14,373,65,29,0,0,0,0,0,0,0,17,0,0,0,0,0,0,123,57,17,65,0,0,0,0,373,0,373,373,0,36,0,0,0,0,36,0,0,0,0,0,0,16,0,11,27,0,0,0,13,21,50,0,0,68,34,0,0,0,13,64,0,0,19,0,0,31,0,113,0,51,0,0,0,0,113,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,37,0,78,41,0,17,35,43,18,36,27,0,30,821,143,14,40,25,19,79,91,204,36027140200
36,027,140200,5,"Block Group 5, Census Tract 1402, Dutchess County, New York",1992.0,2002.0,2005.0,828.0,867.0,918.0,38.4,56897.0,1219,223,239,462,30,21,17,28,0,127,33,239,462,39,74,39,54,0,223,142,51,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,223,0,223,223,0,21,0,0,0,0,21,0,0,0,0,0,16,0,0,0,16,0,107,14,0,36,0,0,0,157,0,0,0,0,0,29,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,53,104,0,0,21,16,0,15,462,20,29,63,25,0,29,16,71,36027140200
36,027,140400,1,"Block Group 1, Census Tract 1404, Dutchess County, New York",1993.0,1994.0,,,,,,101071.0,1377,20,454,474,20,0,0,0,0,0,0,454,474,113,66,156,89,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,5,38,9,17,0,8,26,474,108,17,43,72,8,53,20,41,36027140400
36,027,210301,3,"Block Group 3, Census Tract 2103.01, Dutchess County, New York",2004.0,2005.0,2007.0,923.0,977.0,1340.0,38.9,51625.0,1014,74,417,491,20,0,0,0,0,54,0,417,491,26,8,61,267,55,74,0,30,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,25,0,0,0,0,0,0,64,0,74,74,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,10,10,0,9,0,0,0,0,0,0,9,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,76,43,0,30,20,33,28,9,491,26,66,39,0,0,28,61,32,36027210301
36,027,210301,4,"Block Group 4, Census Tract 2103.01, Dutchess County, New York",1995.0,1997.0,,,,,,88281.0,1218,61,288,349,30,0,0,0,0,31,0,288,349,52,41,110,59,26,61,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,31,0,0,0,0,0,0,31,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,30,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,11,0,0,0,349,61,12,59,24,47,8,52,57,36027210301
36,027,220201,1,"Block Group 1, Census Tract 2202.01, Dutchess County, New York",,2011.0,2012.0,629.0,797.0,1075.0,27.8,38000.0,688,238,56,294,102,61,0,0,11,64,0,56,294,0,0,0,56,0,238,0,32,0,32,42,12,12,8,0,0,0,0,0,0,0,0,85,0,0,0,7,8,0,0,238,0,238,238,0,11,0,0,0,0,11,0,0,0,8,0,0,0,0,10,18,0,0,0,24,0,68,0,7,75,36,8,0,0,11,11,18,0,30,0,0,20,19,36,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,66,30,0,36,8,38,30,32,0,18,31,294,23,0,0,0,0,12,11,55,36027220201
36,071,012700,3,"Block Group 3, Census Tract 127, Orange County, New York",2004.0,2005.0,2011.0,963.0,1338.0,1688.0,15.2,62292.0,590,91,193,284,55,0,0,0,36,0,10,193,284,38,0,38,56,51,91,0,36,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,27,0,0,0,0,0,0,91,0,91,91,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,55,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,10,10,36,10,15,0,284,16,18,14,27,8,9,67,22,36071012700
36,071,012700,2,"Block Group 2, Census Tract 127, Orange County, New York",2003.0,2004.0,2011.0,910.0,975.0,1095.0,24.0,61052.0,1060,104,321,425,49,14,0,0,30,11,7,321,425,34,55,28,173,24,104,8,40,0,0,0,0,14,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,104,0,104,104,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,0,0,0,0,0,0,12,8,0,29,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,18,15,0,28,40,22,11,425,9,25,14,0,23,29,95,96,36071012700
36,071,014400,3,"Block Group 3, Census Tract 144, Orange County, New York",1998.0,2001.0,2008.0,837.0,874.0,1125.0,22.4,77188.0,686,37,206,243,13,0,0,0,0,24,9,206,243,36,27,52,78,4,37,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,6,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,0,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,5,6,0,243,30,29,23,24,5,11,68,26,36071014400
36,071,014400,1,"Block Group 1, Census Tract 144, Orange County, New York",2003.0,2006.0,2013.0,865.0,1119.0,1633.0,36.2,83000.0,942,147,243,390,31,58,0,0,24,34,19,243,390,36,34,24,96,34,147,29,5,0,0,0,0,0,18,0,0,0,0,0,0,50,0,45,0,0,0,0,0,0,0,147,0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,7,0,7,0,0,0,0,14,0,0,0,0,3,28,0,0,0,0,0,0,6,23,8,0,17,0,0,0,46,0,0,10,0,7,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,16,32,37,4,390,53,13,37,28,0,28,33,89,36071014400
36,071,014400,2,"Block Group 2, Census Tract 144, Orange County, New York",1999.0,1999.0,1998.0,1116.0,1233.0,,19.1,107891.0,1470,9,498,507,0,9,0,0,0,0,9,498,507,86,95,79,205,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,0,0,53,0,0,0,0,9,9,0,0,9,30,507,52,35,74,95,9,47,40,98,36071014400
36,071,014400,4,"Block Group 4, Census Tract 144, Orange County, New York",2002.0,2003.0,2011.0,940.0,1362.0,1493.0,26.3,86625.0,1469,105,406,511,62,0,13,0,0,30,6,406,511,37,63,67,189,44,105,0,5,0,0,13,5,0,0,0,0,0,25,0,0,19,0,0,38,0,0,0,0,0,0,80,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,0,23,13,0,0,0,0,32,0,0,0,0,0,0,6,5,27,0,0,5,0,0,26,0,0,0,0,0,15,0,19,19,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,13,10,10,5,0,14,25,511,65,63,63,31,5,29,91,87,36071014400
